origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code+origin,#meta+has_hrp+origin,#meta+in_gho+origin,#country+code+asylum,#meta+has_hrp+asylum,#meta+in_gho+asylum,#population_group+code,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
PSE,False,True,THA,False,False,ASY,m,12-17,12,17,0,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,ASY,m,18-59,18,59,20,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,ASY,m,60+,60,None,0,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,ASY,m,all,None,None,20,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,ASY,all,all,None,None,31,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,f,0-4,0,4,14,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,f,5-11,5,11,35,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,f,12-17,12,17,17,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,f,18-59,18,59,93,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,f,60+,60,None,10,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,f,all,None,None,169,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,m,0-4,0,4,17,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,m,5-11,5,11,38,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,m,12-17,12,17,15,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,m,18-59,18,59,204,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,m,60+,60,None,10,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,m,all,None,None,284,2016-01-01,2016-12-31
PSE,False,True,THA,False,False,REF,all,all,None,None,453,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,f,0-4,0,4,0,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,f,5-11,5,11,0,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,f,12-17,12,17,0,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,f,18-59,18,59,6,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,f,60+,60,None,0,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,f,all,None,None,6,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,m,0-4,0,4,7,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,m,5-11,5,11,0,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,m,12-17,12,17,0,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,m,18-59,18,59,16,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,m,60+,60,None,5,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,m,all,None,None,28,2016-01-01,2016-12-31
PSE,False,True,TUN,False,False,REF,all,all,None,None,34,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,f,0-4,0,4,21,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,f,5-11,5,11,46,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,f,12-17,12,17,51,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,f,18-59,18,59,195,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,f,60+,60,None,17,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,f,all,None,None,330,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,m,0-4,0,4,18,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,m,5-11,5,11,62,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,m,12-17,12,17,55,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,m,18-59,18,59,297,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,m,60+,60,None,30,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,m,all,None,None,462,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,ASY,all,all,None,None,792,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,f,0-4,0,4,33,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,f,5-11,5,11,59,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,f,12-17,12,17,55,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,f,18-59,18,59,297,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,f,60+,60,None,47,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,f,all,None,None,491,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,m,0-4,0,4,36,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,m,5-11,5,11,85,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,m,12-17,12,17,40,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,m,18-59,18,59,351,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,m,60+,60,None,40,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,m,all,None,None,552,2016-01-01,2016-12-31
PSE,False,True,TUR,False,True,REF,all,all,None,None,1043,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,f,0-4,0,4,0,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,f,5-11,5,11,0,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,f,12-17,12,17,0,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,f,18-59,18,59,0,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,f,60+,60,None,0,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,f,all,None,None,0,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,m,0-4,0,4,0,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,m,5-11,5,11,0,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,m,12-17,12,17,6,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,m,18-59,18,59,0,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,m,60+,60,None,0,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,m,all,None,None,6,2016-01-01,2016-12-31
PSE,False,True,UGA,False,True,ASY,all,all,None,None,6,2016-01-01,2016-12-31
